id,first,last,PA1,accScore,score
castn001,nan,nan,18,0.64369,0.0357605556
medlk001,Kris,Medlen,144,2.3145,0.0160729167
posaj001,Jorge,Posada,915,32.56225,0.0355871585
plout001,Trevor,Plouffe,1401,44.30216,0.031621813
youne003,Eric,Young,1229,41.72314,0.0339488527
moliy001,Yadier,Molina,2396,83.78543,0.0349688773
dickr001,R.A.,Dickey,221,8.80934,0.039861267
salao001,Oscar,Salazar,153,7.59966,0.0496709804
rusic001,Chris,Rusin,33,0.76207,0.0230930303
tanak001,nan,nan,34,0.25798,0.0075876471
jackr005,Ryan,Jackson,25,0.111,0.00444
mornj001,Justin,Morneau,1909,70.89319,0.0371362965
presa001,Alex,Presley,850,25.67038,0.0302004471
hannj001,Jack,Hannahan,865,32.40242,0.0374594451
bumgm001,Madison,Bumgarner,275,11.8099,0.0429450909
dukez001,Zach,Duke,85,3.09789,0.0364457647
turnj002,Jacob,Turner,55,0.44319,0.008058
congh001,Hank,Conger,522,14.66456,0.0280930268
burns001,Sean,Burnett,3,0.73103,0.2436766667
germe001,Esteban,German,36,2.41336,0.0670377778
beltb001,Brandon,Belt,1357,45.63886,0.0336321739
burna001,A.J.,Burnett,146,3.53539,0.024215
raynj001,John,Raynor,11,0.02941,0.0026736364
olt-m001,Mike,Olt,40,1.51455,0.03786375
guerv001,Vladimir,Guerrero,1340,47.59071,0.0355154552
woodb003,Brandon,Wood,528,16.79481,0.0318083523
jackb002,Brett,Jackson,145,3.9374,0.0271544828
ramim003,Max,Ramirez,85,4.19643,0.0493697647
zimmj003,Jordan,Zimmermann,209,5.14466,0.0246155981
butlb003,Billy,Butler,2842,118.64681,0.041747646
menck001,Kevin,Mench,29,0.9703,0.0334586207
fistd001,Doug,Fister,20,0.53468,0.026734
ankir001,Rick,Ankiel,1008,31.75852,0.0315064683
nievf001,Fernando,Nieve,2,0.4466,0.2233
dejei002,Ivan,De Jesus,84,3.25632,0.0387657143
ludwr001,Ryan,Ludwick,1812,60.66585,0.0334800497
martv001,Victor,Martinez,1929,75.73956,0.0392636392
crowt001,Trevor,Crowe,718,24.58962,0.0342473816
wallb001,Brett,Wallace,1116,36.35932,0.0325800358
cloyt001,Tyler,Cloyd,36,1.9212,0.0533666667
figgc001,Chone,Figgins,1270,36.105,0.0284291339
lobaj001,Jose,Lobaton,570,25.46456,0.0446746667
bixlb001,Brian,Bixler,195,4.19694,0.0215227692
buckt001,Travis,Buck,295,12.20921,0.0413871525
outmj001,Josh,Outman,23,0.36704,0.0159582609
haegc001,Charlie,Haeger,10,0.07701,0.007701
browd004,Domonic,Brown,1063,39.46736,0.0371282785
jeted001,Derek,Jeter,2380,87.80508,0.0368928908
hughr001,Rhyne,Hughes,54,1.47186,0.0272566667
florw001,nan,nan,105,2.62104,0.0249622857
schal001,Logan,Schafer,386,11.0458,0.0286160622
buddr001,Ryan,Budde,11,0.43313,0.0393754545
sanaa001,Alex,Sanabia,49,0.58901,0.0120206122
yound003,Delmon,Young,2249,83.05503,0.0369297599
blang001,Gregor,Blanco,1325,47.49794,0.0358475019
adamd001,nan,nan,156,4.8812,0.0312897436
yound004,Delwyn,Young,211,4.14582,0.019648436
marij002,nan,nan,124,3.11494,0.0251204839
vincn001,Nick,Vincent,1,0.44967,0.44967
philk001,Kyle,Phillips,88,3.38108,0.0384213636
tillc001,Chris,Tillman,8,0.70357,0.08794625
schwc001,Chris,Schwinden,11,0.24796,0.0225418182
stanm004,Mike,Stanton,2057,62.53127,0.0303992562
hamij003,Josh,Hamilton,2664,127.81842,0.0479798874
river003,Rene,Rivera,191,5.38499,0.0281936649
oswar001,Roy,Oswalt,134,5.56177,0.0415057463
peree003,Eury,Perez,14,1.3159,0.0939928571
corbp001,Patrick,Corbin,116,5.74178,0.0494981034
peguf001,Francisco,Peguero,47,1.85617,0.0394929787
jansk001,Kenley,Jansen,3,0.79695,0.26565
wolfr001,Randy,Wolf,203,8.83336,0.0435140887
ozunm001,nan,nan,299,7.96942,0.0266535786
coopd002,David,Cooper,234,7.23367,0.0309131197
molig002,Gustavo,Molina,13,1.00413,0.0772407692
stamc001,Craig,Stammen,60,2.64877,0.0441461667
duncs001,Shelley,Duncan,865,32.27486,0.0373119769
parnb001,Bobby,Parnell,3,0.0469,0.0156333333
sierm001,Moises,Sierra,282,7.39607,0.0262271986
gyorj001,nan,nan,547,22.92873,0.0419172395
pattc001,Corey,Patterson,761,25.36981,0.0333374639
harvm001,Matt,Harvey,85,0.93991,0.0110577647
valdr002,Raul,Valdes,18,1.10341,0.0613005556
hernc005,nan,nan,138,4.135,0.0299637681
colac001,nan,nan,186,5.38197,0.0289353226
blalh001,Hank,Blalock,74,2.16737,0.0292887838
alony001,Yonder,Alonso,1154,34.59926,0.0299820277
dobbg001,Greg,Dobbs,1272,44.4006,0.0349061321
corrk001,Kevin,Correia,172,7.04161,0.040939593
gathj001,Joey,Gathright,1,0.10025,0.10025
bensj001,Joe,Benson,76,1.08963,0.0143372368
rowaa001,Aaron,Rowand,732,18.15055,0.0247958333
englj001,Jesse,English,1,0.13299,0.13299
walkn001,Neil,Walker,2337,76.15815,0.0325879974
thame001,Eric,Thames,696,24.57743,0.0353123994
torra001,Andres,Torres,1814,62.49236,0.0344500331
marrc001,Chris,Marrero,142,3.24718,0.0228674648
sheeb001,Ben,Sheets,21,0.81354,0.03874
arcio001,nan,nan,387,8.19005,0.0211629199
zimmr001,Ryan,Zimmerman,2429,86.87996,0.0357677892
derom001,Mark,DeRosa,562,20.32342,0.036162669
carrd001,D.J.,Carrasco,7,0.19233,0.0274757143
branr002,Rob,Brantly,370,12.01757,0.0324799189
vargj001,Jason,Vargas,16,1.66237,0.103898125
golsg001,Greg,Golson,35,0.5717,0.0163342857
rossc001,Cody,Ross,2020,69.33758,0.0343255347
dickc002,nan,nan,219,8.0595,0.0368013699
penaw001,Wily Mo,Pena,121,3.69513,0.0305382645
uptob001,B.J.,Upton,2459,75.55457,0.03072573
lackj001,John,Lackey,16,0.48881,0.030550625
vottj001,Joey,Votto,2700,129.21412,0.0478570815
ruizc001,Carlos,Ruiz,1785,65.61526,0.0367592493
alvah001,Henderson,Alvarez,36,0.36169,0.0100469444
romia001,Andrew,Romine,182,4.30938,0.0236779121
scotl001,Luke,Scott,1430,46.77572,0.0327102937
colob001,Bartolo,Colon,13,0.02226,0.0017123077
kaaik001,Kila,Ka'aihue,460,13.68926,0.0297592609
robit001,Trayvon,Robinson,325,11.8037,0.0363190769
browc003,Corey,Brown,45,1.27799,0.0283997778
silvc001,Carlos,Silva,40,0.95867,0.02396675
pelfm001,Mike,Pelfrey,144,2.02489,0.0140617361
moreb001,Brent,Morel,697,24.46738,0.0351038451
jakuc001,Chris,Jakubauskas,3,0.08153,0.0271766667
grosr001,nan,nan,308,8.24917,0.0267830195
estrm001,Marco,Estrada,110,2.93027,0.0266388182
hollm001,Matt,Holliday,2746,121.72749,0.0443290204
lagaj001,nan,nan,442,12.17748,0.0275508597
rossr002,Robbie,Ross,2,0.33937,0.169685
holtb002,Brock,Holt,147,7.84467,0.053365102
hoovp001,Paul,Hoover,26,0.89241,0.0343234615
browd003,Dusty,Brown,45,0.35708,0.0079351111
millc001,Corky,Miller,122,2.77354,0.0227339344
carda001,Adrian,Cardenas,72,1.6597,0.0230513889
gentc001,Craig,Gentry,779,26.78235,0.0343804236
tholj001,Josh,Thole,1134,37.46931,0.0330417196
mccom001,Mike,McCoy,395,10.84234,0.027448962
lowem001,Mike,Lowell,249,7.51097,0.0301645382
ruppc001,nan,nan,14,0.28545,0.0203892857
kalir001,Ryan,Kalish,288,11.01785,0.0382564236
bakej001,Jeff,Baker,839,26.68437,0.0318049702
ruf-d001,Darin,Ruf,337,11.07573,0.0328656677
jonea003,Adam,Jones,2718,83.53529,0.0307341023
tulot001,Troy,Tulowitzki,1952,81.74148,0.0418757582
velag002,Gil,Velazquez,68,1.21908,0.0179276471
doumr001,Ryan,Doumit,1801,48.0999,0.0267073293
snydc002,Chris,Snyder,807,22.34614,0.0276903841
harpb003,Bryce,Harper,1147,43.10268,0.0375786225
lawrb002,Brett,Lawrie,1193,37.49318,0.0314276446
dickc001,Chris,Dickerson,292,8.35147,0.0286009247
betay001,Yuniesky,Betancourt,1917,60.11076,0.0313566823
ramih003,Hanley,Ramirez,2116,76.40895,0.0361100898
delaj001,Jorge,de la Rosa,137,4.78617,0.0349355474
reynm001,Mark,Reynolds,2356,82.25512,0.034913039
drewj001,J.D.,Drew,845,33.65144,0.0398241893
kendk001,Kyle,Kendrick,202,7.92895,0.0392522277
reynm002,Matt,Reynolds,8,0.2717,0.0339625
lynnl001,Lance,Lynn,150,6.79492,0.0452994667
alleb001,Brandon,Allen,283,9.97239,0.0352381272
nix-l001,Laynce,Nix,820,27.68606,0.0337634878
halmg001,Greg,Halman,127,1.71546,0.0135075591
sweem002,Mike,Sweeney,176,5.16678,0.0293567045
quinh001,Humberto,Quintero,843,22.18077,0.0263117082
waltp001,P.J.,Walters,10,0.81837,0.081837
johne002,Elliot,Johnson,828,22.37469,0.0270225725
kouzk001,Kevin,Kouzmanoff,866,28.59523,0.0330198961
nicaj001,Juan,Nicasio,100,5.28741,0.0528741
waket001,Tim,Wakefield,11,0.4466,0.0406
iztum001,Maicer,Izturis,1506,47.28161,0.0313954914
diams001,Scott,Diamond,15,0.73512,0.049008
kenna001,Adam,Kennedy,1048,34.93239,0.0333324332
rabur001,Ryan,Raburn,1407,50.96501,0.0362224662
sosah001,Henry,Sosa,18,0.93921,0.0521783333
lirif001,Francisco,Liriano,70,0.84765,0.0121092857
peteb002,nan,nan,30,1.51838,0.0506126667
peteb001,Bryan,Petersen,552,19.57404,0.0354602174
deckj001,nan,nan,33,1.12514,0.0340951515
tabaj002,Jose,Tabata,1588,55.07262,0.0346804912
guzmc001,Cristian,Guzman,415,12.505,0.0301325301
olses001,Scott,Olsen,29,0.49475,0.0170603448
bourj001,Jason,Bourgeois,484,14.59987,0.0301650207
avila001,Alex,Avila,1858,71.31583,0.0383831163
tejam001,Miguel,Tejada,1234,38.82558,0.0314631929
tuiam001,Matt,Tuiasosopo,338,10.74207,0.0317812722
frein001,nan,nan,216,5.40969,0.0250448611
ortir002,Ramon,Ortiz,9,0.21912,0.0243466667
bonie001,Emilio,Bonifacio,1616,52.58078,0.0325376114
galaa002,Armando,Galarraga,29,1.35407,0.046692069
frank001,Kevin,Frandsen,678,22.27403,0.0328525516
humbp001,Philip,Humber,11,0.11637,0.0105790909
parrm001,Manny,Parra,43,1.66929,0.0388206977
inglj001,Joe,Inglett,194,7.41951,0.0382448969
reyng001,Greg,Reynolds,21,0.80989,0.0385661905
carrc003,Carlos,Carrasco,7,0.78597,0.1122814286
johnc003,Chris,Johnson,1896,57.64825,0.0304051951
aschc001,nan,nan,183,4.51216,0.024656612
shopk001,Kelly,Shoppach,874,25.16282,0.0287904119
beckj002,Josh,Beckett,39,0.96872,0.0248389744
ransc001,Cody,Ransom,583,17.16547,0.0294433448
coraa001,Alex,Cora,375,11.10666,0.02961776
nunee002,Eduardo,Nunez,864,29.89863,0.0346048958
garkr001,Ryan,Garko,38,0.33491,0.0088134211
evann001,Nick,Evans,239,12.61189,0.0527694142
capuc001,Chris,Capuano,180,5.78329,0.0321293889
emaub001,Brad,Emaus,44,1.08521,0.0246638636
schem001,Max,Scherzer,13,0.48881,0.0376007692
parmc001,Chris,Parmelee,643,17.59973,0.0273712753
lillb001,Brent,Lillibridge,612,24.91213,0.0407060948
herng001,Gorkys,Hernandez,180,5.75975,0.0319986111
seguj002,Jean,Segura,832,26.14925,0.031429387
rollj001,Jimmy,Rollins,2515,82.56518,0.0328290974
kempm001,Matt,Kemp,2169,90.30587,0.0416347948
voger001,Ryan,Vogelsong,172,6.01955,0.0349973837
cervf001,Francisco,Cervelli,542,25.96973,0.047914631
castj006,Jason,Castro,1048,35.96939,0.034321937
mills001,Shelby,Miller,66,3.02419,0.0458210606
jonec004,Chipper,Jones,1397,50.69603,0.0362892126
leblw001,Wade,LeBlanc,105,4.29474,0.0409022857
dirka001,Andy,Dirks,1153,49.20684,0.0426772246
saltj001,Jarrod,Saltalamacchia,1405,52.70347,0.0375113665
suppj001,Jeff,Suppan,43,0.93541,0.0217537209
greiz001,Zack,Greinke,191,5.53244,0.0289656545
florp001,Pedro,Florimon,629,19.03721,0.0302658347
noonn001,nan,nan,115,4.10977,0.0357371304
byrdm001,Marlon,Byrd,1924,67.52188,0.0350945322
kaplg001,Gabe,Kapler,149,4.84796,0.0325366443
sanct001,nan,nan,67,1.49007,0.0222398507
barnb002,Brandon,Barnes,576,16.29262,0.0282857986
cowgc001,Collin,Cowgill,388,10.31457,0.0265839433
matsk001,Kazuo,Matsui,86,1.77256,0.0206111628
frazj001,Jeff,Frazier,24,0.75506,0.0314608333
rogem001,Mark,Rogers,19,0.28545,0.0150236842
lamba001,nan,nan,34,1.15588,0.0339964706
thomj002,Jim,Thome,909,34.80159,0.0382855776
mcphd001,Dallas,McPherson,15,0.37376,0.0249173333
evera001,Adam,Everett,158,5.90773,0.0373906962
myerw001,nan,nan,398,13.54405,0.0340302764
grifa002,A.J.,Griffin,5,0.38687,0.077374
beckt001,nan,nan,8,0.31412,0.039265
peraj001,Jhonny,Peralta,2418,80.48919,0.0332875062
maiem001,Mitch,Maier,637,27.83606,0.0436986813
webbr001,Ryan,Webb,5,0.02941,0.005882
spand001,Denard,Span,2319,83.20261,0.0358786589
clipt001,Tyler,Clippard,6,0.05237,0.0087283333
tolls001,Steven,Tolleson,137,4.0331,0.0294386861
yelic001,nan,nan,281,9.89893,0.0352275089
dejed001,David,DeJesus,2007,66.60557,0.0331866318
hernf002,Felix,Hernandez,20,0.89934,0.044967
crisc001,Coco,Crisp,2129,71.65919,0.0336586144
pintj001,nan,nan,85,1.4839,0.0174576471
costm001,Mike,Costanzo,21,0.2864,0.0136380952
pujoa001,Albert,Pujols,2634,117.54439,0.0446258125
abret001,Tony,Abreu,440,13.14351,0.0298716136
mathj002,Joe,Mather,407,9.87974,0.0242745455
ely-j001,John,Ely,36,0.33588,0.00933
pedrd001,Dustin,Pedroia,2623,112.33149,0.0428255776
coleg001,nan,nan,42,2.47446,0.0589157143
roart001,nan,nan,16,0.09293,0.005808125
harrb001,Brendan,Harris,244,6.21154,0.0254571311
teahm001,Mark,Teahen,456,15.89345,0.034854057
lin-c001,Che-Hsuan,Lin,12,0.8014,0.0667833333
smoaj001,Justin,Smoak,1989,56.67008,0.0284917446
clevs001,Steve,Clevenger,254,7.22518,0.0284455906
moort002,Tyler,Moore,364,13.12969,0.0360705769
keara001,Austin,Kearns,873,32.40414,0.0371181443
perej002,nan,nan,99,2.3535,0.0237727273
hecha001,Adeiny,Hechavarria,738,15.75403,0.0213469241
pinem001,Michael,Pineda,5,0.04167,0.008334
vogts001,Stephen,Vogt,197,7.25426,0.0368236548
enrib001,Barry,Enright,53,1.35738,0.0256109434
milot001,Tom,Milone,23,1.82257,0.0792421739
vazqj001,Javier,Vazquez,72,2.61008,0.0362511111
pagnm001,Matt,Pagnozzi,107,2.82442,0.0263964486
chenb001,Bruce,Chen,11,0.24679,0.0224354545
nisht001,Tsuyoshi,Nishioka,259,8.8818,0.0342926641
doubf001,Felix,Doubront,7,0.18073,0.0258185714
sardd001,Dane,Sardinha,86,4.31443,0.0501677907
bernr001,Roger,Bernadina,1344,43.7182,0.0325284226
owinm001,Micah,Owings,36,1.77339,0.0492608333
vittj001,Josh,Vitters,114,3.69525,0.0324144737
wiggt001,Ty,Wigginton,1566,54.97337,0.0351043231
chacj001,Jhoulis,Chacin,216,5.71978,0.026480463
profj001,Jurickson,Profar,357,15.0664,0.0422028011
hutcd001,Drew,Hutchison,2,0.15097,0.075485
blanj001,Joe,Blanton,153,7.48837,0.0489435948
mahop002,Paul,Maholm,253,8.59552,0.0339743874
hillk002,Koyie,Hill,503,15.5585,0.0309314115
reyej001,Jose,Reyes,2375,72.44129,0.0305015958
minom001,Mike,Minor,179,7.12537,0.0398065363
