id,first,last,PA1,accScore,score
arrij001,Jake,Arrieta,32,0.32318,0.010099375
peguf001,Francisco,Peguero,47,0.85203,0.0181282979
wolfr001,Randy,Wolf,203,4.5179,0.022255665
coopd002,David,Cooper,234,5.15017,0.0220092735
molig002,Gustavo,Molina,13,0.32318,0.02486
stamc001,Craig,Stammen,60,0.88696,0.0147826667
duncs001,Shelley,Duncan,865,17.67768,0.0204366243
sanch002,Hector,Sanchez,428,6.34866,0.0148333178
sierm001,Moises,Sierra,282,4.27134,0.0151465957
gyorj001,nan,nan,547,11.81836,0.021605777
pattc001,Corey,Patterson,761,17.53064,0.0230363206
valdr002,Raul,Valdes,18,0.50605,0.0281138889
hernc005,nan,nan,138,1.42305,0.0103119565
colac001,nan,nan,186,2.34323,0.0125980108
blalh001,Hank,Blalock,74,1.61241,0.0217893243
alony001,Yonder,Alonso,1154,21.15761,0.0183341508
dobbg001,Greg,Dobbs,1272,24.65979,0.0193866274
corrk001,Kevin,Correia,172,4.09434,0.0238043023
kraum001,nan,nan,153,2.49915,0.0163343137
bensj001,Joe,Benson,76,0.51765,0.0068111842
englj001,Jesse,English,1,0.11836,0.11836
walkn001,Neil,Walker,2337,46.78531,0.0200193881
thame001,Eric,Thames,696,15.76463,0.0226503305
torra001,Andres,Torres,1814,30.533,0.0168318633
marrc001,Chris,Marrero,142,1.57135,0.0110658451
sheeb001,Ben,Sheets,21,0.80758,0.0384561905
arcio001,nan,nan,387,7.08874,0.0183171576
zimmr001,Ryan,Zimmerman,2429,56.4702,0.0232483326
branr002,Rob,Brantly,370,5.79148,0.0156526486
slowk001,Kevin,Slowey,32,0.44154,0.013798125
bernd001,Doug,Bernier,66,1.85776,0.0281478788
vargj001,Jason,Vargas,16,0.30493,0.019058125
lonej001,James,Loney,2401,50.67362,0.0211052145
dickc002,nan,nan,219,5.58714,0.0255120548
penaw001,Wily Mo,Pena,121,2.91505,0.0240913223
hawpb001,Brad,Hawpe,622,14.8572,0.0238861736
lackj001,John,Lackey,16,0.45294,0.02830875
vottj001,Joey,Votto,2700,75.34482,0.0279054889
ruizc001,Carlos,Ruiz,1785,33.50121,0.0187681849
romia001,Andrew,Romine,182,1.36791,0.007515989
scotl001,Luke,Scott,1430,33.89707,0.0237042448
felij002,Jesus,Feliciano,122,1.43649,0.0117745082
robit001,Trayvon,Robinson,325,4.47779,0.0137778154
browc003,Corey,Brown,45,0.5141,0.0114244444
silvc001,Carlos,Silva,40,0.39423,0.00985575
pelfm001,Mike,Pelfrey,144,1.36911,0.0095077083
moreb001,Brent,Morel,697,8.01889,0.0115048637
jakuc001,Chris,Jakubauskas,3,0.3407,0.1135666667
grosr001,nan,nan,308,2.82129,0.0091600325
estrm001,Marco,Estrada,110,0.93327,0.0084842727
hollm001,Matt,Holliday,2746,72.44776,0.0263830153
lagaj001,nan,nan,442,7.05047,0.0159512896
gwynt002,Tony,Gwynn,989,15.79897,0.0159746916
dankj002,Jordan,Danks,262,4.8692,0.0185847328
hoovp001,Paul,Hoover,26,0.37378,0.0143761538
dankj001,John,Danks,14,0.14362,0.0102585714
millc001,Corky,Miller,122,1.54348,0.0126514754
florw001,nan,nan,105,1.42294,0.0135518095
gentc001,Craig,Gentry,779,14.47256,0.0185783825
tholj001,Josh,Thole,1134,16.94906,0.014946261
mccom001,Mike,McCoy,395,5.34704,0.0135368101
lowem001,Mike,Lowell,249,3.27446,0.0131504418
kalir001,Ryan,Kalish,288,5.84541,0.0202965625
bakej001,Jeff,Baker,839,12.3925,0.0147705602
ruf-d001,Darin,Ruf,337,6.47877,0.0192248368
jonea003,Adam,Jones,2718,59.42019,0.0218617329
tulot001,Troy,Tulowitzki,1952,49.04005,0.0251229764
velag002,Gil,Velazquez,68,0.7206,0.0105970588
doumr001,Ryan,Doumit,1801,32.09803,0.0178223376
snydc002,Chris,Snyder,807,10.26431,0.0127190954
harpb003,Bryce,Harper,1147,28.39277,0.0247539407
lawrb002,Brett,Lawrie,1193,28.0536,0.0235151718
dickc001,Chris,Dickerson,292,5.24566,0.017964589
rodrs002,Sean,Rodriguez,1455,25.75888,0.0177036976
ramih003,Hanley,Ramirez,2116,50.38968,0.0238136484
delaj001,Jorge,de la Rosa,137,2.82085,0.020590146
reynm001,Mark,Reynolds,2356,50.40504,0.0213943294
drewj001,J.D.,Drew,845,21.20826,0.0250985325
kendk001,Kyle,Kendrick,202,5.13202,0.0254060396
lynnl001,Lance,Lynn,150,4.56364,0.0304242667
alleb001,Brandon,Allen,283,5.85848,0.0207013428
nix-l001,Laynce,Nix,820,15.21935,0.0185601829
halmg001,Greg,Halman,127,1.6326,0.0128551181
sweem002,Mike,Sweeney,176,3.27813,0.0186257386
quinh001,Humberto,Quintero,843,9.65327,0.0114510913
moscg001,Guillermo,Moscoso,19,0.66388,0.0349410526
browa003,Andrew,Brown,323,6.59364,0.0204137461
rowaa001,Aaron,Rowand,732,8.69238,0.0118748361
nicaj001,Juan,Nicasio,100,2.69953,0.0269953
waket001,Tim,Wakefield,11,0.32318,0.02938
iztum001,Maicer,Izturis,1506,29.88724,0.0198454449
kenna001,Adam,Kennedy,1048,22.86197,0.0218148569
rabur001,Ryan,Raburn,1407,31.42987,0.0223382161
sosah001,Henry,Sosa,18,0.34619,0.0192327778
lirif001,Francisco,Liriano,70,0.81299,0.0116141429
peteb002,nan,nan,30,0.90332,0.0301106667
peteb001,Bryan,Petersen,552,9.34364,0.0169268841
deckj001,nan,nan,33,0.51567,0.0156263636
tabaj002,Jose,Tabata,1588,35.44531,0.0223207242
leakm001,Mike,Leake,274,6.9864,0.0254978102
olses001,Scott,Olsen,29,0.28004,0.0096565517
bourj001,Jason,Bourgeois,484,7.73356,0.0159784298
avila001,Alex,Avila,1858,32.39238,0.0174340043
tejam001,Miguel,Tejada,1234,21.50492,0.0174270016
tuiam001,Matt,Tuiasosopo,338,4.02485,0.0119078402
frein001,nan,nan,216,2.69929,0.012496713
ortir002,Ramon,Ortiz,9,0.01826,0.0020288889
kuroh001,Hiroki,Kuroda,150,1.68244,0.0112162667
galaa002,Armando,Galarraga,29,0.67047,0.0231196552
frank001,Kevin,Frandsen,678,10.51201,0.0155044395
humbp001,Philip,Humber,11,0.06891,0.0062645455
parrm001,Manny,Parra,43,0.81016,0.0188409302
reyng001,Greg,Reynolds,21,0.36708,0.01748
carrc003,Carlos,Carrasco,7,0.32318,0.0461685714
heisc001,Chris,Heisey,1194,24.57355,0.0205808626
aschc001,nan,nan,183,3.11712,0.0170334426
beckj002,Josh,Beckett,39,0.32318,0.0082866667
ransc001,Cody,Ransom,583,9.51479,0.0163203945
coraa001,Alex,Cora,375,5.7949,0.0154530667
nunee002,Eduardo,Nunez,864,17.117,0.0198113426
garkr001,Ryan,Garko,38,0.19134,0.0050352632
evann001,Nick,Evans,239,7.93332,0.0331938075
capuc001,Chris,Capuano,180,4.02559,0.0223643889
emaub001,Brad,Emaus,44,0.4668,0.0106090909
schem001,Max,Scherzer,13,0.45294,0.0348415385
stras001,Stephen,Strasburg,146,2.32613,0.0159323973
victs001,Shane,Victorino,2642,61.98624,0.0234618622
herng001,Gorkys,Hernandez,180,3.58539,0.0199188333
seguj002,Jean,Segura,832,20.10624,0.0241661538
rollj001,Jimmy,Rollins,2515,40.63363,0.0161565129
wongk001,nan,nan,71,0.50787,0.0071530986
voger001,Ryan,Vogelsong,172,2.40973,0.0140100581
cervf001,Francisco,Cervelli,542,12.57533,0.0232017159
castj006,Jason,Castro,1048,20.02045,0.0191034828
anglm001,Matt,Angle,97,1.10223,0.0113631959
jonec004,Chipper,Jones,1397,28.75619,0.0205842448
leblw001,Wade,LeBlanc,105,1.51884,0.0144651429
dirka001,Andy,Dirks,1153,30.74073,0.0266615178
holtb002,Brock,Holt,147,4.45748,0.0303229932
samaj001,Jeff,Samardzija,148,1.27837,0.0086376351
suppj001,Jeff,Suppan,43,1.40406,0.0326525581
greiz001,Zack,Greinke,191,4.75582,0.0248995812
florp001,Pedro,Florimon,629,9.55167,0.0151854849
noonn001,nan,nan,115,1.43015,0.012436087
byrdm001,Marlon,Byrd,1924,38.30221,0.0199075936
kaplg001,Gabe,Kapler,149,1.70835,0.0114654362
sanct001,nan,nan,67,0.06432,0.00096
franb001,Ben,Francisco,776,11.88845,0.0153201675
cowgc001,Collin,Cowgill,388,6.24924,0.0161062887
vittj001,Josh,Vitters,114,1.21982,0.0107001754
frazj001,Jeff,Frazier,24,0.51448,0.0214366667
lamba001,nan,nan,34,0.77451,0.0227797059
thomj002,Jim,Thome,909,22.34407,0.0245809351
mcphd001,Dallas,McPherson,15,0.01167,0.000778
evera001,Adam,Everett,158,3.21975,0.0203781646
myerw001,nan,nan,398,8.19378,0.0205873869
grifa002,A.J.,Griffin,5,0.34619,0.069238
beckt001,nan,nan,8,0.20118,0.0251475
peraj001,Jhonny,Peralta,2418,51.71484,0.0213874442
maiem001,Mitch,Maier,637,14.81001,0.0232496232
spand001,Denard,Span,2319,37.77028,0.0162873135
tolls001,Steven,Tolleson,137,0.94991,0.0069336496
yelic001,nan,nan,281,7.81623,0.0278157651
dejed001,David,DeJesus,2007,37.28851,0.0185792277
hernf002,Felix,Hernandez,20,0.97813,0.0489065
crisc001,Coco,Crisp,2129,37.58986,0.0176561109
pintj001,nan,nan,85,1.07287,0.012622
mastd002,Darin,Mastroianni,275,6.22346,0.0226307636
pujoa001,Albert,Pujols,2634,67.95,0.0257972665
abret001,Tony,Abreu,440,8.50074,0.0193198636
mathj002,Joe,Mather,407,3.31093,0.0081349631
ely-j001,John,Ely,36,0.54182,0.0150505556
pedrd001,Dustin,Pedroia,2623,72.87194,0.0277819062
coleg001,nan,nan,42,1.59163,0.0378959524
roart001,nan,nan,16,0.06891,0.004306875
harrb001,Brendan,Harris,244,3.26151,0.0133668443
teahm001,Mark,Teahen,456,6.46792,0.0141840351
lin-c001,Che-Hsuan,Lin,12,0.32318,0.0269316667
smoaj001,Justin,Smoak,1989,33.04753,0.0166151483
clevs001,Steve,Clevenger,254,5.57219,0.0219377559
moort002,Tyler,Moore,364,8.98049,0.0246716758
keara001,Austin,Kearns,873,16.85497,0.019306953
colob001,Bartolo,Colon,13,0.0155,0.0011923077
badeb001,Burke,Badenhop,11,0.54157,0.0492336364
enrib001,Barry,Enright,53,0.57888,0.0109222642
milot001,Tom,Milone,23,0.14362,0.0062443478
vazqj001,Javier,Vazquez,72,1.21196,0.0168327778
pagnm001,Matt,Pagnozzi,107,1.1885,0.0111074766
nisht001,Tsuyoshi,Nishioka,259,4.01294,0.0154939768
doubf001,Felix,Doubront,7,0.11836,0.0169085714
sardd001,Dane,Sardinha,86,1.96953,0.0229015116
bernr001,Roger,Bernadina,1344,26.85116,0.0199785417
owinm001,Micah,Owings,36,0.57163,0.0158786111
bakej002,John,Baker,380,4.99577,0.0131467632
wiggt001,Ty,Wigginton,1566,32.79317,0.0209407216
chacj001,Jhoulis,Chacin,216,2.85006,0.0131947222
profj001,Jurickson,Profar,357,6.6256,0.0185591036
blanj001,Joe,Blanton,153,4.59432,0.0300282353
mahop002,Paul,Maholm,253,3.73799,0.014774664
hillk002,Koyie,Hill,503,5.27726,0.0104915706
reyej001,Jose,Reyes,2375,34.15576,0.0143813726
minom001,Mike,Minor,179,3.1741,0.0177324022
